id,date,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
AS14.28,2014-04-17,0.02678048969985368,5.336281368821293,27.014870967741935,63.41942857142857,4.5405,158.831,,12.601600000000001,33.404645161290325,,21.632,,,1.0,-0.5133333333333333,0.77,8.0,33.15375220670109,
AS14.28,2014-04-18,0.03475107975080799,7.275944700460829,29.89141025641026,38.96783333333334,3.802625,61.0465,,10.2972,31.328630434782607,28.6632,9.035,18.720203703703707,35.589,,-0.2,0.08,6.0,34.24793282373628,
AS14.28,2014-04-19,0.020545114412761068,5.911826771653543,25.106708333333334,71.011,4.0895,,,9.750200000000001,48.18247826086957,43.454499999999996,18.08,19.643697674418604,11.094000000000001,1.0,-0.5,0.4,7.0,29.733670723147505,
AS14.28,2014-04-20,0.008257042277107142,5.911743362831859,17.2104,92.98833333333333,,,,9.2974,46.20693939393939,,,21.481676470588237,,,-0.4,1.0,8.0,24.916037988059127,
AS14.28,2014-04-21,0.0429750848719673,5.3977152777777775,19.85218181818182,57.391,,13.487799999999998,,9.2864,42.50047619047619,42.89575000000001,43.577,16.0305,39.01,,-0.22999999999999998,1.0,8.0,27.428322584398334,
AS14.28,2014-04-22,0.01593963571530722,5.3893218884120175,34.91522222222222,43.172,,47.307,,9.2958,33.95938636363636,20.645555555555557,,10.1685,14.918666666666667,,-0.75,1.0,7.0,28.347415921962366,
AS14.28,2014-04-23,0.0353117751644996,8.077287671232876,27.01837704918033,47.379,5.7204,46.7675,,10.0008,39.9758275862069,56.38166666666666,16.097,,26.72,,0.23999999999999994,1.0,7.0,26.90484210691954,1.0
AS14.28,2014-04-24,0.08262496597754797,6.7486084905660375,30.532048387096776,57.4005,,41.332,,10.4992,30.217921568627453,,,19.797328571428572,32.64125,,-0.2,1.2,8.0,34.27512575766284,
AS14.28,2014-04-25,0.039259098298646336,5.777889534883721,22.862151515151517,34.246,7.386666666666667,18.621499999999997,,11.6488,34.99936363636364,22.38675,,10.033,15.6775,,-0.2,0.9733333333333334,7.0,28.10709574121109,
AS14.28,2014-04-26,0.0330103700922375,5.387981481481482,17.217384615384614,19.47675,6.060499999999999,29.7165,23.264,11.218399999999999,34.358031249999996,,40.239,,20.9114,,0.0,1.0,8.0,32.33506521453027,
AS14.28,2014-04-27,0.021564937408555643,5.605215568862276,32.09234210526316,32.87947058823529,6.853,25.665999999999997,,9.394666666666668,57.7143125,60.708333333333336,24.225,16.919857142857143,18.930222222222223,,0.25,0.5,7.0,28.17503124475479,
AS14.28,2014-04-28,0.0075329566854990555,5.61638,29.818176470588234,37.4995,,,,8.207,21.007833333333334,27.32166666666667,,7.022,,,-0.5,1.0,8.0,25.74005128175784,
AS14.28,2014-04-29,0.0,3.16,8.015333333333333,,,,,,,,,,,,-0.2,0.8,7.0,,
AS14.28,2014-04-30,0.030598256251653227,4.5196000000000005,10.005392857142857,,,,,11.825,29.936285714285713,,59.238,12.065,,,-0.2,0.2,6.0,15.880833307902014,
AS14.28,2014-05-01,0.03314285905262974,5.666608695652173,25.889877192982457,75.85083333333333,6.7829999999999995,31.09955,,11.879333333333333,34.93840816326531,41.4565,18.915,,40.242,,-0.6,0.4,6.0,23.462535080156826,1.0
AS14.28,2014-05-02,0.036626727330643795,5.18336328125,20.151303797468355,54.501,5.023,101.4745,,9.9382,43.47715094339623,30.166,,12.8895,,1.0,-0.5,0.8933333333333333,7.0,24.99637069989894,
AS14.28,2014-05-03,0.04476450057548137,7.33571320754717,22.767987654320986,48.24566666666667,6.0175,26.738,,8.9425,33.412083333333335,,46.672,13.6238125,43.93,1.0,0.0,0.96,7.0,32.85882812179626,
AS14.28,2014-05-04,0.029219101387488372,6.308966480446927,29.87836842105263,87.91266666666667,,123.78033333333333,,6.775166666666667,41.35878787878788,39.58833333333333,,17.106320754716982,15.042,,-0.4,0.6933333333333334,7.0,28.080126305630326,
AS14.28,2014-05-05,0.031213980820533546,6.291145077720207,20.92866666666667,52.159,4.0165,34.405,,10.417875,30.86460606060606,47.757,41.7905,23.896631578947368,26.735,,0.5,1.0,7.0,25.882614575326446,
AS14.28,2014-05-06,0.028841008718611928,6.616603174603175,31.782068181818182,40.559,3.33725,21.003,,3.1639999999999997,40.91952777777778,28.435,32.111,,31.711,1.0,,,,30.09827379953293,
AS14.28,2014-05-07,0.027966857841785986,7.004358490566037,25.090081967213113,33.8965,9.158999999999999,45.553333333333335,,11.280999999999999,35.13183333333333,45.549,33.676,,4.593,1.0,0.0,-0.16666666666666666,6.0,30.939277781380547,
AS14.28,2014-05-08,0.03576887078168944,7.082075268817205,29.65434375,,,148.867,,13.064,31.098789473684207,,,,,,0.0,0.5,6.0,30.57648889223735,
AS14.29,2014-02-17,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-02-19,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-02-20,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-02-22,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-02-23,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-02-24,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-02-25,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-02-27,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-02-28,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-02,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-04,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-05,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-03-06,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-07,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-08,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-10,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-03-13,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-14,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-15,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-17,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-03-19,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-20,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-21,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-03-22,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-23,,,,,,,,,,,,,,1.0,,,,,
AS14.29,2014-03-24,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-25,,,,,,,,,,,,,,,,,,,1.0
AS14.29,2014-03-31,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-04-01,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.29,2014-04-02,0.11296096143683147,4.68775,26.352714285714285,7.023,,,3.238938775510204,11.39725,38.01226666666666,,,1.0205,,,0.25,1.5,8.0,43.14158331685597,1.0
AS14.29,2014-04-03,0.09343434343434345,4.2183636363636365,21.95620512820513,,,,2.6207076923076924,21.522333333333336,61.719249999999995,45.35850000000001,,,,,-1.0,0.25,7.0,33.60749999896899,
AS14.29,2014-04-04,0.015126292203892644,3.3804999999999996,29.311695652173913,34.4132,,,2.6872,13.888,49.24526315789473,44.5035,,,,1.0,-1.25,0.75,8.0,42.856682893706555,
AS14.29,2014-04-05,0.08859831288837376,4.276090909090909,22.49426582278481,,,,3.3356220472440947,13.582249999999998,58.32094117647059,46.3235,,,,,0.8,0.8,8.0,37.77955263539365,1.0
AS14.29,2014-04-06,0.07460929828033076,3.028571428571429,32.5782,,,,2.924325581395349,13.4488,58.91105660377359,,,2.0135,,,0.0,0.8,8.0,49.30484614005457,1.0
AS14.29,2014-04-07,0.11726890756302516,5.2996875,25.495339285714287,47.142,,,3.0900148148148148,13.773142857142858,36.76577319587629,,,,,,-0.6,0.2,8.0,44.00542105588699,
AS14.29,2014-04-08,0.12272251855287887,4.753066666666667,26.56372641509434,19.437666666666665,,,3.2629720670391062,14.498399999999998,41.3898875,36.5978,,,,,-0.8,1.0,8.0,35.45292810832753,1.0
AS14.29,2014-04-09,0.0684037452212791,2.703777777777778,19.61506779661017,,,,3.1458,12.3216,36.40414285714286,,,1.0074999999999998,,,0.4,0.4,8.0,27.544467752979653,
AS14.29,2014-04-10,0.09573068253717186,5.477173913043478,23.76977358490566,24.6005,,,3.6010412371134017,10.878125,38.584114285714286,,,,,1.0,0.4,1.4,9.0,30.704766208475274,1.0
AS14.29,2014-04-11,0.018978234747998615,5.219799999999999,31.773725000000002,25.0595,27.183,,3.2766507936507936,11.2578,59.403122448979595,,,1.3469999999999998,,,0.2,0.6,7.0,57.787281248718486,
AS14.29,2014-04-12,0.09503970111981533,4.785636363636364,22.16246511627907,32.262,,,3.1582028985507247,11.082166666666666,37.495,27.653399999999998,,,,,1.0,0.75,8.0,32.83676269903019,1.0
AS14.29,2014-04-13,0.0749941178856907,4.645363636363637,24.002,,,,2.8045999999999998,8.070875000000001,44.59553125,44.4555,,,,,0.0,0.6,8.0,29.70619228864327,
AS14.29,2014-04-14,0.06529170653023741,7.2261,29.7031,45.734500000000004,,,3.2961354166666665,16.6248,47.45995833333333,,,,,,-0.8,1.0,8.0,48.018843383674174,
AS14.29,2014-04-15,0.12535775713794292,5.44325,27.090969696969694,14.386666666666668,,,3.451546153846154,12.737666666666664,46.4285625,,,,,,-0.5,1.0,8.0,44.525741909780805,1.0
AS14.29,2014-04-16,0.031889568580213065,5.270064516129032,24.143128571428573,7.1882222222222225,1.004,,3.5853277310924367,13.543142857142856,39.84301315789474,45.63677777777778,,,,1.0,0.0,1.0,8.0,54.16869368639077,1.0
AS14.29,2014-04-17,0.10466354394673522,3.9101500000000002,22.03081818181818,22.31,,,3.0715928571428575,12.857800000000001,41.715018867924535,34.707,,1.006,,1.0,0.8,0.8,8.0,45.28769811369338,1.0
AS14.29,2014-04-18,0.0532452721971733,4.912000000000001,27.634145454545454,,,,3.312,13.9034,50.84786666666667,64.902,,1.3436666666666666,,1.0,-0.25,0.25,8.0,48.72808974828475,1.0
AS14.29,2014-04-19,0.05289855072463764,5.539363636363636,25.001981818181818,,,,2.888829268292683,14.8185,48.15860869565217,30.28,,,,1.0,-0.6,0.2,8.0,46.391929823055584,1.0
AS14.29,2014-04-20,0.008417145593869734,7.131099999999999,30.290705882352942,,,,3.0370999999999997,17.693,42.31921052631579,,,,,,-0.5,0.75,8.0,65.97961291190121,
AS14.29,2014-04-21,0.05227272727272724,2.8354166666666667,23.04913888888889,,,,3.426382978723404,14.581333333333333,42.315652173913044,,,,,,0.0,0.4,7.0,39.20169230607838,
AS14.29,2014-04-22,0.06895793611252167,6.0632600000000005,28.834930434782606,78.445,,,3.430613496932515,9.5076,28.288797101449273,35.584,,1.3478333333333332,,1.0,-0.2,0.0,7.0,42.62901369349596,1.0
AS14.29,2014-04-23,0.09481132256815117,4.4525,26.679399999999998,,,,3.502067567567568,7.6404,55.40376470588235,27.943533333333335,,,,1.0,0.6,0.6,8.0,38.737142869404394,1.0
AS14.29,2014-04-24,0.1731703179360946,4.232934782608695,25.014718181818182,,,,3.556928205128205,9.6434,28.477631578947367,31.579583333333332,,,,,0.2,1.0,8.0,30.173494201759958,1.0
AS14.29,2014-04-25,0.16510803391777293,6.8101666666666665,34.90403448275862,,,,3.174057142857143,9.271,21.567333333333334,44.287,,1.02,,,0.0,0.75,8.0,38.729158546866444,1.0
AS14.29,2014-04-26,0.07118591132962848,4.0769,24.439711864406778,,,,3.2429098360655737,19.436,43.750571428571426,47.182,,,,1.0,0.0,0.0,6.0,35.56603166423267,1.0
AS14.29,2014-04-27,0.044895598261322965,3.655866666666667,20.638756756756756,52.983666666666664,,,3.2715,10.6506,48.94210714285714,,,,,,-0.75,0.0,6.0,35.784833338525566,
AS14.29,2014-04-28,0.038985383482397044,3.3875,20.168238095238095,39.72725,,,3.157282352941176,10.6594,50.97865217391304,53.43333333333333,,,,,-0.4,0.4,7.0,39.01239506992293,
AS14.29,2014-04-29,0.11320883527080672,4.489833333333333,23.829472222222222,32.58942857142857,,,3.3317161290322583,9.665000000000001,40.574949152542374,35.59,,,,,0.4,0.8,8.0,43.264264135240744,1.0
AS14.29,2014-04-30,0.044503381185103275,5.804592592592592,33.30354716981132,45.36775,,,3.3474096385542165,12.261,42.897,16.853333333333335,,,,1.0,-0.4,0.2,8.0,45.80645832750534,1.0
AS14.29,2014-05-01,0.05668915831243052,4.260526315789474,25.01725714285714,,,,3.127630434782609,7.029999999999999,26.983290322580643,,,,,,0.0,0.4,8.0,36.53151484055094,
AS14.29,2014-05-02,0.2466233098177542,5.54360294117647,13.051282608695653,,,,3.029306666666667,,30.2231,52.666,,1.1495,,,,,,23.508565657066576,1.0
AS14.29,2014-05-03,0.17693177224080467,7.747,25.641,17.1585,,,3.4166470588235294,14.052,13.373111111111111,,,,,,1.0,1.0,8.0,34.64817022262736,1.0
AS14.29,2014-05-04,0.1856718621739955,4.22175,20.3714375,,,,2.6239069767441863,9.054,28.8718,,,,,1.0,-1.0,1.0,8.0,21.665810126292556,1.0
AS14.29,2014-05-05,0.10953018538118449,5.022802631578948,20.980326530612246,,,,3.2249787234042557,14.033000000000001,70.94375000000001,30.243363636363632,,,,1.0,-0.3333333333333333,0.6666666666666666,7.0,30.779081819274204,1.0
AS14.29,2014-05-06,0.03994567523979289,4.5605,31.29221818181818,,,,2.9216790123456793,2.007,41.009821428571435,,,,,,,,,47.06267187371852,
AS14.29,2014-05-07,0.034468535029819836,2.6816666666666666,18.864521739130435,,,,2.7324333333333333,7.207000000000001,22.129541666666668,,,,,,-0.2,0.8,8.0,28.253600007295603,
AS14.29,2014-05-08,0.10126030775127341,3.5980243902439026,31.96453684210526,13.125,,,3.0963893805309732,6.793000000000001,30.727256756756756,,,,,1.0,0.4,1.0,8.0,39.57545373616395,1.0
AS14.29,2014-05-09,0.03828785574677189,5.805105263157895,20.709115384615384,25.6215,21.777666666666665,,3.3477121212121213,7.955875,54.830588235294115,,,,,1.0,-0.4,0.6,7.0,34.75975002561298,
AS14.29,2014-05-10,0.09360055057849154,3.039808510638298,33.561173469387754,28.157,,,3.1373193277310927,8.223076923076924,48.93608108108108,,,1.5470000000000002,,1.0,-0.2,0.4,7.0,52.07104097819719,1.0
AS14.29,2014-05-11,0.015175118928836287,3.8563636363636364,30.97072222222222,,,,2.8036385542168674,10.387500000000001,37.50572413793103,53.644,,,,,-0.8,0.4,7.0,52.769374996423714,
AS14.29,2014-05-12,0.12395579913040974,4.571625,27.677244897959184,53.615,,,3.021036458333333,8.8518,42.22696428571429,10.643,,,,,-0.2,0.8,8.0,46.186933774821824,1.0
AS14.29,2014-05-13,0.0607524828113064,3.9430535714285715,32.790672268907564,26.6235,,,2.8508493150684933,9.889999999999999,45.43489534883721,,,,,1.0,0.6,0.8,8.0,55.18707407183118,1.0
AS14.29,2014-05-14,0.125,,5.189,,,,7.171,,33.71825,,,,,,0.2,0.4,8.0,3.718000054359435,
AS14.29,2014-05-15,,,,,,,,,,,,,,,-0.5,0.0,6.0,,
AS14.30,2014-02-17,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-02-18,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-02-20,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-02-21,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-02-22,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.30,2014-02-23,,,,,,,,,,,,,,,,,,,1.0
AS14.30,2014-02-24,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-02-25,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-02-26,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-02-27,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-02-28,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-02,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-03,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-04,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-06,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-07,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-10,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-11,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-12,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.30,2014-03-14,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-17,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-18,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-19,,,,,,,,,,,,,,1.0,,,,,
AS14.30,2014-03-20,0.0822704081632655,3.8673434343434345,38.89647619047619,65.79975,3.5046363636363638,,,17.122833333333332,64.83966666666667,,14.686499999999999,6.231,,1.0,-1.0,1.0,8.0,36.02282857894898,
AS14.30,2014-03-21,0.1439532324400745,3.6904909090909093,32.23551111111111,45.178625,,,,11.9632,87.04477777777778,,15.45,4.160571428571429,,1.0,-1.0,1.0,8.0,31.658891294313523,1.0
AS14.30,2014-03-22,0.16085149185523526,4.426022988505747,45.32475342465753,128.22062499999998,,,,24.110333333333333,69.56544444444444,,24.109333333333336,5.725692307692308,,,-1.0,1.0,8.0,44.87008434031384,
AS14.30,2014-03-23,0.0728938891943718,4.987568181818182,43.33649090909091,126.77085714285715,,,,18.565,100.81400000000001,,25.7045,6.481222222222223,22.074,,-1.0,1.0,8.0,33.557804335718544,
AS14.30,2014-03-24,0.1440737345192111,4.62075,47.13767073170732,152.32545454545453,7.239199999999999,,45.81666666666666,28.19475,61.71624,,15.109,4.742428571428571,15.07,,-1.0,1.0,8.0,43.09874358238321,
AS14.30,2014-03-25,0.10737561691343203,4.669692913385827,41.54259166666667,142.722,8.476333333333335,,,11.606800000000002,74.94595652173913,,29.197,3.1003333333333334,,1.0,-1.0,1.0,8.0,49.488142867173465,
AS14.30,2014-03-26,0.15659931187586767,4.126791139240506,43.637734375,131.9165,,,13.068,37.23875,75.84949999999999,,135.757,3.5622727272727275,6.087,1.0,-1.0,1.0,8.0,46.077950821548214,
AS14.30,2014-03-27,0.12395233860264242,4.294445161290323,44.44589565217392,106.14335000000001,6.5285,,36.242,17.095399999999998,80.50858823529411,,58.14933333333334,4.5429545454545455,,1.0,-1.0,1.0,8.0,45.011300888736685,
AS14.30,2014-03-28,0.20236145937409022,3.5994586466165415,35.14436842105263,64.27178571428571,6.544,,68.523,22.965454545454545,74.74675,13.299499999999998,73.346,6.156874999999999,,1.0,-1.0,1.0,,48.15387720392464,
AS14.30,2014-03-29,0.13252437397512362,4.784775,47.41411111111111,83.0299375,,,,17.5345,71.9594,,,4.4875,,1.0,-1.0,1.0,8.0,58.89477359573796,
AS14.30,2014-03-30,0.08426266128539443,3.922809090909091,47.48103703703704,112.86387500000001,,,44.246,15.96975,68.058375,26.764999999999997,24.5995,5.795249999999999,1.007,1.0,-1.0,1.0,8.0,47.097068509010434,
AS14.30,2014-03-31,0.1083193944112975,3.8499918032786886,39.92625210084034,77.06105555555555,,,,25.144,53.089999999999996,25.534,15.47925,4.641111111111111,,,-1.0,1.0,8.0,38.614485983536625,
AS14.30,2014-04-01,0.12075603925780842,4.203990099009901,34.71468,108.76925,8.045,,,26.58542857142857,83.88428571428572,9.424999999999999,,5.9052,,1.0,-1.0,1.0,8.0,45.67471310740612,1.0
AS14.30,2014-04-02,0.16374439803612317,4.534595744680852,33.52244927536232,125.1403076923077,6.524,,,13.9637,45.42344444444444,,5.547000000000001,3.39525,,,-1.0,1.0,8.0,29.87604393801846,
AS14.30,2014-04-03,0.12517288902232324,5.0160362318840575,24.87782089552239,102.5472380952381,,,35.00933333333333,15.859842105263157,99.98310000000001,2.01,13.061,5.6935,,1.0,-1.0,1.0,8.0,30.607740748811626,
AS14.30,2014-04-04,0.11500596412303153,4.418371257485029,34.16366379310345,107.22226923076923,9.03425,,,39.872699999999995,46.00879166666667,73.846,35.7065,7.178588235294118,,1.0,-1.0,1.0,8.0,41.19261240404706,
AS14.30,2014-04-05,0.06754933662828402,4.526336956521739,23.75264864864865,82.85375,10.5745,478.826,10.073,20.699125000000002,75.016,,54.4785,6.424625,,1.0,-1.0,1.0,8.0,38.48031577729342,
AS14.30,2014-04-06,0.09103816788494115,5.202162790697674,46.671757575757574,110.62336363636364,,386.7958,,24.9572,68.73522222222222,,4.37,2.013,32.501666666666665,,-1.0,1.0,8.0,74.0562820679102,
AS14.30,2014-04-07,0.09098048321732526,4.60206,57.24973863636364,125.19345454545454,,261.21866666666665,,25.03925,58.675090909090905,54.586000000000006,,5.362666666666667,24.962,,-1.0,1.0,8.0,82.6901326617416,
AS14.30,2014-04-08,0.1029573822286676,4.145844827586207,54.3315375,101.4706,8.5545,368.04150000000004,,29.888153846153845,73.14633333333333,3.011,2.016,5.1535,,,-1.0,1.0,8.0,71.8497403722543,
AS14.30,2014-04-09,0.06935027142169994,4.529166666666667,46.55179787234042,100.92675,,314.6098,4.011,24.147666666666666,93.42992307692307,,18.276,4.166142857142857,,1.0,-1.0,1.0,8.0,66.23811361735518,1.0
AS14.30,2014-04-10,0.08912345829992883,4.380321100917431,30.644135802469137,123.88892857142856,6.688666666666667,263.23375,,19.022199999999998,60.19728571428571,38.8755,,5.460142857142857,,,-1.0,1.0,8.0,40.9015731782448,1.0
AS14.30,2014-04-11,0.0934323024800998,4.1367358490566035,49.23379411764706,129.65343478260868,6.1822,256.9329,,27.166785714285712,53.940724137931035,,,5.365588235294118,8.032,1.0,,1.0,,41.770881190158335,
AS14.30,2014-04-12,0.06133414489008874,4.3527499999999995,36.423,177.3317,,683.10225,,13.75509090909091,83.70963636363636,,,2.6816666666666666,,,-1.0,1.0,8.0,27.273750020398026,
AS14.30,2014-04-13,0.07888284344373224,4.658658227848101,38.80421428571429,124.43445833333334,12.0535,322.26216666666664,47.282,19.677363636363637,61.6192,,,5.2341999999999995,,1.0,-1.0,1.0,8.0,41.64631110297309,
AS14.30,2014-04-14,0.17082034310244312,5.1943983050847455,34.38239805825243,110.80677777777777,,169.03625,,18.702555555555556,64.20244444444444,,,3.9857142857142853,,,,1.0,8.0,55.99704494369165,
AS14.30,2014-04-15,0.12232731674948599,6.726255813953488,55.626061728395065,107.129,,106.4905,108.721,32.8698,64.10794736842105,51.313,,5.374454545454546,,1.0,-1.0,1.0,8.0,59.33231312096722,
AS14.30,2014-04-16,0.1918537415998037,9.623759493670887,47.41225842696629,87.341,4.303999999999999,139.9862222222222,,14.151125,57.54013333333333,,37.21958333333333,4.527166666666667,,1.0,-1.0,1.0,8.0,61.96660637855532,
AS14.30,2014-04-17,0.13383149653854945,7.950489130434782,44.08292045454545,134.54561904761906,8.542875,407.08625,,24.745727272727276,71.31899999999999,,120.063,5.059888888888889,,,-1.0,1.0,8.0,57.85913954779157,
AS14.30,2014-04-18,0.041220468849386946,4.163671641791045,43.06624,204.97945454545453,8.5425,540.616,,27.379285714285714,67.22058620689656,,63.287,4.684,,,,1.0,8.0,43.371644454532166,
AS14.30,2014-04-19,0.09985345888355919,4.139786666666667,49.12733333333333,145.4856153846154,5.521,429.8876666666667,,21.5234,56.02778947368421,,25.67671428571429,8.8356,3.008,1.0,-1.0,1.0,8.0,46.10715150833133,
AS14.30,2014-04-20,0.10913892761391042,4.333045454545455,33.38355555555555,104.66000000000001,,303.03366666666665,,14.290600000000001,55.344764705882355,,,7.6770000000000005,,,-1.0,1.0,8.0,53.343882357372955,
AS14.30,2014-04-21,0.11113403727863057,4.777869565217392,44.105707317073175,102.1456,6.065,4.021,,14.3096,60.93723333333333,,125.554,10.4506,,,-1.0,1.0,8.0,39.83778049887682,
AS14.30,2014-04-22,0.10854318137206306,4.29,53.08274418604651,175.2216,7.5305,,,9.421857142857144,80.479,,,7.01390909090909,,1.0,-1.0,1.0,8.0,60.94491667052109,1.0
AS14.30,2014-04-23,0.09362551945885278,4.368715909090909,32.3658,217.63457142857143,11.0645,94.599,,12.094727272727273,67.91407142857143,,,7.444,,,-1.0,1.0,8.0,35.91946465559678,
AS14.30,2014-04-24,0.09329743257953295,3.863651515151515,34.272536082474225,84.36375,5.681166666666667,9.124,,10.378857142857143,99.47483333333334,,,4.545,,,-1.0,1.0,8.0,27.95988351395987,
AS14.30,2014-04-25,0.11351109099908073,4.856373737373738,37.260259259259264,129.54153333333335,,226.119,,16.779615384615383,59.157636363636364,65.332,30.215,6.481444444444445,,,-1.0,1.0,8.0,51.81197918703159,
AS14.30,2014-04-26,0.09530864197530864,4.927673913043479,56.641098039215684,115.89555555555555,,,11.033,28.818,67.17629411764706,,40.98333333333334,,7.026,1.0,-1.0,1.0,8.0,95.91688463321098,
AS14.30,2014-04-27,0.05367045409713181,4.541851851851852,54.34503448275862,150.755,,,,32.04275,74.23733333333332,,,9.554,23.033,1.0,-1.0,1.0,8.0,90.76196666558585,
AS14.30,2014-04-28,0.14242027502406673,5.023114754098361,43.32006666666667,117.06700000000001,7.0249999999999995,356.397,5.184,30.241285714285713,70.42360000000001,77.396,3.5415,3.6166000000000005,,1.0,-1.0,1.0,8.0,83.61381816502772,1.0
AS14.30,2014-04-29,0.06909857290318164,5.180031746031746,52.423066666666664,135.52657142857143,7.032,644.11,,35.331625,40.407714285714285,64.8395,43.716,5.365833333333334,,,-1.0,1.0,8.0,99.57432139771326,1.0
AS14.30,2014-04-30,0.1610835202721728,3.699288659793815,44.10588421052632,97.48166666666667,,,5.021,21.189142857142855,50.707,71.328,25.1987,3.721222222222222,,1.0,-1.0,1.0,8.0,64.43451755088671,
AS14.30,2014-05-01,0.1388704724552702,4.25421052631579,40.51841228070175,99.79788235294119,,298.7185,,23.399578947368422,73.45411764705882,29.956875,36.5,6.798571428571429,,1.0,-1.0,1.0,8.0,44.35188710497272,
AS14.30,2014-05-02,0.1091100976901042,4.7731056338028175,40.47088172043011,113.74016,8.95475,178.118,,10.040142857142856,57.93213333333333,34.3746,11.042,7.676399999999999,,1.0,-1.0,1.0,8.0,49.41240195199554,
AS14.30,2014-05-03,0.1303345423676493,4.486473684210527,30.803923076923073,120.97349999999999,,26.189,,9.529111111111112,107.82016666666665,,,4.5165,,1.0,-1.0,1.0,8.0,34.329311105940064,
AS14.30,2014-05-04,0.07666666666666659,5.419333333333333,51.778999999999996,149.80366666666666,,,,36.81955555555555,118.02080000000001,,,,,,-1.0,1.0,8.0,57.016333341598504,
AS14.30,2014-05-05,,,,,,,,,,,,,,,-1.0,1.0,8.0,,
AS14.31,2014-02-17,,,,,,,,,,,,,,,,,,,1.0
AS14.31,2014-02-18,,,,,,,,,,,,,,1.0,,,,,
AS14.31,2014-02-20,,,,,,,,,,,,,,1.0,,,,,
AS14.31,2014-02-22,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.31,2014-02-24,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.31,2014-02-25,,,,,,,,,,,,,,,,,,,1.0
AS14.31,2014-02-26,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.31,2014-02-27,,,,,,,,,,,,,,1.0,,,,,
AS14.31,2014-02-28,,,,,,,,,,,,,,1.0,,,,,
AS14.31,2014-03-01,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.31,2014-03-03,,,,,,,,,,,,,,,,,,,1.0
AS14.31,2014-03-04,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.31,2014-03-06,,,,,,,,,,,,,,1.0,,,,,1.0
AS14.31,2014-03-07,,,,,,,,,,,,,,1.0,,,,,1.0
