id,activity(t-5),attr1(t-5),attr2(t-5),circumplex.arousal(t-5),circumplex.valence(t-5),mood(t-5),activity(t-4),attr1(t-4),attr2(t-4),circumplex.arousal(t-4),circumplex.valence(t-4),mood(t-4),activity(t-3),attr1(t-3),attr2(t-3),circumplex.arousal(t-3),circumplex.valence(t-3),mood(t-3),activity(t-2),attr1(t-2),attr2(t-2),circumplex.arousal(t-2),circumplex.valence(t-2),mood(t-2),activity(t-1),attr1(t-1),attr2(t-1),circumplex.arousal(t-1),circumplex.valence(t-1),mood(t-1),activity(t),attr1(t),attr2(t),circumplex.arousal(t),circumplex.valence(t),mood(t)
AS14.30,0.1608514918552352,6754.88741,1103.74578,-1.0,1.0,8.0,0.0728938891943718,6081.153149999999,2333.963,-1.0,1.0,8.0,0.1440737345192111,6586.12344,2215.8260000000005,-1.0,1.0,8.0,0.107375616913432,8065.75979,2379.58798,-1.0,1.0,8.0,0.1565993118758676,9372.62722,3427.887,-1.0,1.0,8.0,0.1239523386026424,8659.64387,3523.0942,-1.0,1.0,8.0
AS14.30,0.0728938891943718,6081.153149999999,2333.963,-1.0,1.0,8.0,0.1440737345192111,6586.12344,2215.8260000000005,-1.0,1.0,8.0,0.107375616913432,8065.75979,2379.58798,-1.0,1.0,8.0,0.1565993118758676,9372.62722,3427.887,-1.0,1.0,8.0,0.1239523386026424,8659.64387,3523.0942,-1.0,1.0,8.0,0.2023614593740902,6707.4025,2337.9419500000004,-1.0,1.0,8.0
AS14.30,0.1440737345192111,6586.12344,2215.8260000000005,-1.0,1.0,8.0,0.107375616913432,8065.75979,2379.58798,-1.0,1.0,8.0,0.1565993118758676,9372.62722,3427.887,-1.0,1.0,8.0,0.1239523386026424,8659.64387,3523.0942,-1.0,1.0,8.0,0.2023614593740902,6707.4025,2337.9419500000004,-1.0,1.0,8.0,0.1325243739751236,5849.4500800000005,1542.02146,-1.0,1.0,8.0
AS14.30,0.107375616913432,8065.75979,2379.58798,-1.0,1.0,8.0,0.1565993118758676,9372.62722,3427.887,-1.0,1.0,8.0,0.1239523386026424,8659.64387,3523.0942,-1.0,1.0,8.0,0.2023614593740902,6707.4025,2337.9419500000004,-1.0,1.0,8.0,0.1325243739751236,5849.4500800000005,1542.02146,-1.0,1.0,8.0,0.0842626612853944,6796.693830000001,1544.631,-1.0,1.0,8.0
AS14.30,0.1565993118758676,9372.62722,3427.887,-1.0,1.0,8.0,0.1239523386026424,8659.64387,3523.0942,-1.0,1.0,8.0,0.2023614593740902,6707.4025,2337.9419500000004,-1.0,1.0,8.0,0.1325243739751236,5849.4500800000005,1542.02146,-1.0,1.0,8.0,0.0842626612853944,6796.693830000001,1544.631,-1.0,1.0,8.0,0.1083193944112975,7322.204430000001,1530.30193,-1.0,1.0,8.0
AS14.30,0.1239523386026424,8659.64387,3523.0942,-1.0,1.0,8.0,0.2023614593740902,6707.4025,2337.9419500000004,-1.0,1.0,8.0,0.1325243739751236,5849.4500800000005,1542.02146,-1.0,1.0,8.0,0.0842626612853944,6796.693830000001,1544.631,-1.0,1.0,8.0,0.1083193944112975,7322.204430000001,1530.30193,-1.0,1.0,8.0,0.1207560392578084,6118.759649999999,1646.1302800000003,-1.0,1.0,8.0
AS14.30,0.2023614593740902,6707.4025,2337.9419500000004,-1.0,1.0,8.0,0.1325243739751236,5849.4500800000005,1542.02146,-1.0,1.0,8.0,0.0842626612853944,6796.693830000001,1544.631,-1.0,1.0,8.0,0.1083193944112975,7322.204430000001,1530.30193,-1.0,1.0,8.0,0.1207560392578084,6118.759649999999,1646.1302800000003,-1.0,1.0,8.0,0.1637443980361231,4887.60767,878.05529,-1.0,1.0,8.0
AS14.30,0.1325243739751236,5849.4500800000005,1542.02146,-1.0,1.0,8.0,0.0842626612853944,6796.693830000001,1544.631,-1.0,1.0,8.0,0.1083193944112975,7322.204430000001,1530.30193,-1.0,1.0,8.0,0.1207560392578084,6118.759649999999,1646.1302800000003,-1.0,1.0,8.0,0.1637443980361231,4887.60767,878.05529,-1.0,1.0,8.0,0.1251728890223232,5179.66449,2741.7820500000003,-1.0,1.0,8.0
AS14.30,0.0842626612853944,6796.693830000001,1544.631,-1.0,1.0,8.0,0.1083193944112975,7322.204430000001,1530.30193,-1.0,1.0,8.0,0.1207560392578084,6118.759649999999,1646.1302800000003,-1.0,1.0,8.0,0.1637443980361231,4887.60767,878.05529,-1.0,1.0,8.0,0.1251728890223232,5179.66449,2741.7820500000003,-1.0,1.0,8.0,0.1150059641230315,8127.518349999999,1984.78039,-1.0,1.0,8.0
AS14.30,0.1083193944112975,7322.204430000001,1530.30193,-1.0,1.0,8.0,0.1207560392578084,6118.759649999999,1646.1302800000003,-1.0,1.0,8.0,0.1637443980361231,4887.60767,878.05529,-1.0,1.0,8.0,0.1251728890223232,5179.66449,2741.7820500000003,-1.0,1.0,8.0,0.1150059641230315,8127.518349999999,1984.78039,-1.0,1.0,8.0,0.067549336628284,3356.2407,1337.09183,-1.0,1.0,8.0
AS14.30,0.1207560392578084,6118.759649999999,1646.1302800000003,-1.0,1.0,8.0,0.1637443980361231,4887.60767,878.05529,-1.0,1.0,8.0,0.1251728890223232,5179.66449,2741.7820500000003,-1.0,1.0,8.0,0.1150059641230315,8127.518349999999,1984.78039,-1.0,1.0,8.0,0.067549336628284,3356.2407,1337.09183,-1.0,1.0,8.0,0.0910381678849411,5196.22458,941.828,-1.0,1.0,8.0
AS14.30,0.1637443980361231,4887.60767,878.05529,-1.0,1.0,8.0,0.1251728890223232,5179.66449,2741.7820500000003,-1.0,1.0,8.0,0.1150059641230315,8127.518349999999,1984.78039,-1.0,1.0,8.0,0.067549336628284,3356.2407,1337.09183,-1.0,1.0,8.0,0.0910381678849411,5196.22458,941.828,-1.0,1.0,8.0,0.0909804832173252,7763.146999999999,982.591,-1.0,1.0,8.0
AS14.30,0.1251728890223232,5179.66449,2741.7820500000003,-1.0,1.0,8.0,0.1150059641230315,8127.518349999999,1984.78039,-1.0,1.0,8.0,0.067549336628284,3356.2407,1337.09183,-1.0,1.0,8.0,0.0910381678849411,5196.22458,941.828,-1.0,1.0,8.0,0.0909804832173252,7763.146999999999,982.591,-1.0,1.0,8.0,0.1029573822286676,7613.498,1406.57725,-1.0,1.0,8.0
AS14.30,0.1150059641230315,8127.518349999999,1984.78039,-1.0,1.0,8.0,0.067549336628284,3356.2407,1337.09183,-1.0,1.0,8.0,0.0910381678849411,5196.22458,941.828,-1.0,1.0,8.0,0.0909804832173252,7763.146999999999,982.591,-1.0,1.0,8.0,0.1029573822286676,7613.498,1406.57725,-1.0,1.0,8.0,0.0693502714216999,7177.674059999999,1673.66225,-1.0,1.0,8.0
AS14.30,0.067549336628284,3356.2407,1337.09183,-1.0,1.0,8.0,0.0910381678849411,5196.22458,941.828,-1.0,1.0,8.0,0.0909804832173252,7763.146999999999,982.591,-1.0,1.0,8.0,0.1029573822286676,7613.498,1406.57725,-1.0,1.0,8.0,0.0693502714216999,7177.674059999999,1673.66225,-1.0,1.0,8.0,0.0891234582999288,5537.528,1366.0337599999998,-1.0,1.0,8.0
AS14.30,0.0910381678849411,5196.22458,941.828,-1.0,1.0,8.0,0.0909804832173252,7763.146999999999,982.591,-1.0,1.0,8.0,0.1029573822286676,7613.498,1406.57725,-1.0,1.0,8.0,0.0693502714216999,7177.674059999999,1673.66225,-1.0,1.0,8.0,0.0891234582999288,5537.528,1366.0337599999998,-1.0,1.0,8.0,0.0934323024800998,11058.43068,2321.269,-0.7555,1.0,8.0
AS14.30,0.0909804832173252,7763.146999999999,982.591,-1.0,1.0,8.0,0.1029573822286676,7613.498,1406.57725,-1.0,1.0,8.0,0.0693502714216999,7177.674059999999,1673.66225,-1.0,1.0,8.0,0.0891234582999288,5537.528,1366.0337599999998,-1.0,1.0,8.0,0.0934323024800998,11058.43068,2321.269,-0.7555,1.0,8.0,0.0613341448900887,5584.558730000001,1193.73281,-1.0,1.0,8.0
AS14.30,0.1029573822286676,7613.498,1406.57725,-1.0,1.0,8.0,0.0693502714216999,7177.674059999999,1673.66225,-1.0,1.0,8.0,0.0891234582999288,5537.528,1366.0337599999998,-1.0,1.0,8.0,0.0934323024800998,11058.43068,2321.269,-0.7555,1.0,8.0,0.0613341448900887,5584.558730000001,1193.73281,-1.0,1.0,8.0,0.0788828434437322,6930.10063,1043.19619,-1.0,1.0,8.0
AS14.30,0.0693502714216999,7177.674059999999,1673.66225,-1.0,1.0,8.0,0.0891234582999288,5537.528,1366.0337599999998,-1.0,1.0,8.0,0.0934323024800998,11058.43068,2321.269,-0.7555,1.0,8.0,0.0613341448900887,5584.558730000001,1193.73281,-1.0,1.0,8.0,0.0788828434437322,6930.10063,1043.19619,-1.0,1.0,8.0,0.1708203431024431,6451.36874,1834.46785,-0.9631666666666666,1.0,8.0
AS14.30,0.0891234582999288,5537.528,1366.0337599999998,-1.0,1.0,8.0,0.0934323024800998,11058.43068,2321.269,-0.7555,1.0,8.0,0.0613341448900887,5584.558730000001,1193.73281,-1.0,1.0,8.0,0.0788828434437322,6930.10063,1043.19619,-1.0,1.0,8.0,0.1708203431024431,6451.36874,1834.46785,-0.9631666666666666,1.0,8.0,0.1223273167494859,7891.367999999999,1883.39835,-1.0,1.0,8.0
AS14.30,0.0934323024800998,11058.43068,2321.269,-0.7555,1.0,8.0,0.0613341448900887,5584.558730000001,1193.73281,-1.0,1.0,8.0,0.0788828434437322,6930.10063,1043.19619,-1.0,1.0,8.0,0.1708203431024431,6451.36874,1834.46785,-0.9631666666666666,1.0,8.0,0.1223273167494859,7891.367999999999,1883.39835,-1.0,1.0,8.0,0.1918537415998037,6575.334,1672.01256,-1.0,1.0,8.0
AS14.30,0.0613341448900887,5584.558730000001,1193.73281,-1.0,1.0,8.0,0.0788828434437322,6930.10063,1043.19619,-1.0,1.0,8.0,0.1708203431024431,6451.36874,1834.46785,-0.9631666666666666,1.0,8.0,0.1223273167494859,7891.367999999999,1883.39835,-1.0,1.0,8.0,0.1918537415998037,6575.334,1672.01256,-1.0,1.0,8.0,0.1338314965385494,8721.380070000001,2222.65328,-1.0,1.0,8.0
AS14.30,0.0788828434437322,6930.10063,1043.19619,-1.0,1.0,8.0,0.1708203431024431,6451.36874,1834.46785,-0.9631666666666666,1.0,8.0,0.1223273167494859,7891.367999999999,1883.39835,-1.0,1.0,8.0,0.1918537415998037,6575.334,1672.01256,-1.0,1.0,8.0,0.1338314965385494,8721.380070000001,2222.65328,-1.0,1.0,8.0,0.0412204688493869,5259.893579999999,2270.14742,-0.6766666666666665,1.0,8.0
AS14.30,0.1708203431024431,6451.36874,1834.46785,-0.9631666666666666,1.0,8.0,0.1223273167494859,7891.367999999999,1883.39835,-1.0,1.0,8.0,0.1918537415998037,6575.334,1672.01256,-1.0,1.0,8.0,0.1338314965385494,8721.380070000001,2222.65328,-1.0,1.0,8.0,0.0412204688493869,5259.893579999999,2270.14742,-0.6766666666666665,1.0,8.0,0.0998534588835591,5077.69463,1422.198,-1.0,1.0,8.0
AS14.30,0.1223273167494859,7891.367999999999,1883.39835,-1.0,1.0,8.0,0.1918537415998037,6575.334,1672.01256,-1.0,1.0,8.0,0.1338314965385494,8721.380070000001,2222.65328,-1.0,1.0,8.0,0.0412204688493869,5259.893579999999,2270.14742,-0.6766666666666665,1.0,8.0,0.0998534588835591,5077.69463,1422.198,-1.0,1.0,8.0,0.1091389276139104,4825.97693,1326.5322500000002,-1.0,1.0,8.0
AS14.30,0.1918537415998037,6575.334,1672.01256,-1.0,1.0,8.0,0.1338314965385494,8721.380070000001,2222.65328,-1.0,1.0,8.0,0.0412204688493869,5259.893579999999,2270.14742,-0.6766666666666665,1.0,8.0,0.0998534588835591,5077.69463,1422.198,-1.0,1.0,8.0,0.1091389276139104,4825.97693,1326.5322500000002,-1.0,1.0,8.0,0.1111340372786305,3608.10218,2374.2682,-1.0,1.0,8.0
AS14.30,0.1338314965385494,8721.380070000001,2222.65328,-1.0,1.0,8.0,0.0412204688493869,5259.893579999999,2270.14742,-0.6766666666666665,1.0,8.0,0.0998534588835591,5077.69463,1422.198,-1.0,1.0,8.0,0.1091389276139104,4825.97693,1326.5322500000002,-1.0,1.0,8.0,0.1111340372786305,3608.10218,2374.2682,-1.0,1.0,8.0,0.108543181372063,4892.94889,1227.8883,-1.0,1.0,8.0
AS14.30,0.0412204688493869,5259.893579999999,2270.14742,-0.6766666666666665,1.0,8.0,0.0998534588835591,5077.69463,1422.198,-1.0,1.0,8.0,0.1091389276139104,4825.97693,1326.5322500000002,-1.0,1.0,8.0,0.1111340372786305,3608.10218,2374.2682,-1.0,1.0,8.0,0.108543181372063,4892.94889,1227.8883,-1.0,1.0,8.0,0.0936255194588527,4666.743,1414.5319700000002,-1.0,1.0,8.0
AS14.30,0.0998534588835591,5077.69463,1422.198,-1.0,1.0,8.0,0.1091389276139104,4825.97693,1326.5322500000002,-1.0,1.0,8.0,0.1111340372786305,3608.10218,2374.2682,-1.0,1.0,8.0,0.108543181372063,4892.94889,1227.8883,-1.0,1.0,8.0,0.0936255194588527,4666.743,1414.5319700000002,-1.0,1.0,8.0,0.0932974325795329,4285.7067,1505.42565,-1.0,1.0,8.0
AS14.30,0.1091389276139104,4825.97693,1326.5322500000002,-1.0,1.0,8.0,0.1111340372786305,3608.10218,2374.2682,-1.0,1.0,8.0,0.108543181372063,4892.94889,1227.8883,-1.0,1.0,8.0,0.0936255194588527,4666.743,1414.5319700000002,-1.0,1.0,8.0,0.0932974325795329,4285.7067,1505.42565,-1.0,1.0,8.0,0.1135110909990807,5536.121999999999,1870.23343,-1.0,1.0,8.0
AS14.30,0.1111340372786305,3608.10218,2374.2682,-1.0,1.0,8.0,0.108543181372063,4892.94889,1227.8883,-1.0,1.0,8.0,0.0936255194588527,4666.743,1414.5319700000002,-1.0,1.0,8.0,0.0932974325795329,4285.7067,1505.42565,-1.0,1.0,8.0,0.1135110909990807,5536.121999999999,1870.23343,-1.0,1.0,8.0,0.0953086419753086,5217.94851,1409.43197,-1.0,1.0,8.0
AS14.30,0.108543181372063,4892.94889,1227.8883,-1.0,1.0,8.0,0.0936255194588527,4666.743,1414.5319700000002,-1.0,1.0,8.0,0.0932974325795329,4285.7067,1505.42565,-1.0,1.0,8.0,0.1135110909990807,5536.121999999999,1870.23343,-1.0,1.0,8.0,0.0953086419753086,5217.94851,1409.43197,-1.0,1.0,8.0,0.0536704540971318,3446.84645,832.9069999999999,-1.0,1.0,8.0
AS14.30,0.0936255194588527,4666.743,1414.5319700000002,-1.0,1.0,8.0,0.0932974325795329,4285.7067,1505.42565,-1.0,1.0,8.0,0.1135110909990807,5536.121999999999,1870.23343,-1.0,1.0,8.0,0.0953086419753086,5217.94851,1409.43197,-1.0,1.0,8.0,0.0536704540971318,3446.84645,832.9069999999999,-1.0,1.0,8.0,0.1424202750240667,6767.088,1395.6328300000002,-1.0,1.0,8.0
AS14.30,0.0932974325795329,4285.7067,1505.42565,-1.0,1.0,8.0,0.1135110909990807,5536.121999999999,1870.23343,-1.0,1.0,8.0,0.0953086419753086,5217.94851,1409.43197,-1.0,1.0,8.0,0.0536704540971318,3446.84645,832.9069999999999,-1.0,1.0,8.0,0.1424202750240667,6767.088,1395.6328300000002,-1.0,1.0,8.0,0.0690985729031816,6099.198,984.29567,-1.0,1.0,8.0
AS14.30,0.1135110909990807,5536.121999999999,1870.23343,-1.0,1.0,8.0,0.0953086419753086,5217.94851,1409.43197,-1.0,1.0,8.0,0.0536704540971318,3446.84645,832.9069999999999,-1.0,1.0,8.0,0.1424202750240667,6767.088,1395.6328300000002,-1.0,1.0,8.0,0.0690985729031816,6099.198,984.29567,-1.0,1.0,8.0,0.1610835202721728,6607.32992,1626.76096,-1.0,1.0,8.0
AS14.30,0.0953086419753086,5217.94851,1409.43197,-1.0,1.0,8.0,0.0536704540971318,3446.84645,832.9069999999999,-1.0,1.0,8.0,0.1424202750240667,6767.088,1395.6328300000002,-1.0,1.0,8.0,0.0690985729031816,6099.198,984.29567,-1.0,1.0,8.0,0.1610835202721728,6607.32992,1626.76096,-1.0,1.0,8.0,0.1388704724552702,7597.347,1816.38967,-1.0,1.0,8.0
AS14.30,0.0536704540971318,3446.84645,832.9069999999999,-1.0,1.0,8.0,0.1424202750240667,6767.088,1395.6328300000002,-1.0,1.0,8.0,0.0690985729031816,6099.198,984.29567,-1.0,1.0,8.0,0.1610835202721728,6607.32992,1626.76096,-1.0,1.0,8.0,0.1388704724552702,7597.347,1816.38967,-1.0,1.0,8.0,0.1091100976901042,7027.568,2525.18701,-1.0,1.0,8.0
AS14.30,0.1424202750240667,6767.088,1395.6328300000002,-1.0,1.0,8.0,0.0690985729031816,6099.198,984.29567,-1.0,1.0,8.0,0.1610835202721728,6607.32992,1626.76096,-1.0,1.0,8.0,0.1388704724552702,7597.347,1816.38967,-1.0,1.0,8.0,0.1091100976901042,7027.568,2525.18701,-1.0,1.0,8.0,0.1303345423676493,2774.74211,960.46225,-1.0,1.0,8.0
AS14.30,0.0690985729031816,6099.198,984.29567,-1.0,1.0,8.0,0.1610835202721728,6607.32992,1626.76096,-1.0,1.0,8.0,0.1388704724552702,7597.347,1816.38967,-1.0,1.0,8.0,0.1091100976901042,7027.568,2525.18701,-1.0,1.0,8.0,0.1303345423676493,2774.74211,960.46225,-1.0,1.0,8.0,0.0766666666666665,2923.82738,751.98225,-1.0,1.0,8.0
AS14.31,0.1632707570207572,1777.85341,203.53977,-0.1264999999999999,0.971,7.0,0.1753559382881802,1472.94401,647.34025,1.0,1.0,7.0,0.1777257578880955,1385.71178,369.6491,0.6,1.0,7.0,0.1048390091844723,1021.23424,382.50295000000006,0.4,0.8483333333333332,7.0,0.1880389367973533,1050.36508,712.11899,0.8,1.0,7.0,0.1674638230468031,1389.41142,331.13183000000004,0.0,1.0,7.0
AS14.31,0.1753559382881802,1472.94401,647.34025,1.0,1.0,7.0,0.1777257578880955,1385.71178,369.6491,0.6,1.0,7.0,0.1048390091844723,1021.23424,382.50295000000006,0.4,0.8483333333333332,7.0,0.1880389367973533,1050.36508,712.11899,0.8,1.0,7.0,0.1674638230468031,1389.41142,331.13183000000004,0.0,1.0,7.0,0.1196647974396435,1183.1902999999998,269.63509,0.2,1.0,7.0
AS14.31,0.1777257578880955,1385.71178,369.6491,0.6,1.0,7.0,0.1048390091844723,1021.23424,382.50295000000006,0.4,0.8483333333333332,7.0,0.1880389367973533,1050.36508,712.11899,0.8,1.0,7.0,0.1674638230468031,1389.41142,331.13183000000004,0.0,1.0,7.0,0.1196647974396435,1183.1902999999998,269.63509,0.2,1.0,7.0,0.1430965546015583,1577.5323100000005,561.77953,0.6,1.0,7.0
AS14.31,0.1048390091844723,1021.23424,382.50295000000006,0.4,0.8483333333333332,7.0,0.1880389367973533,1050.36508,712.11899,0.8,1.0,7.0,0.1674638230468031,1389.41142,331.13183000000004,0.0,1.0,7.0,0.1196647974396435,1183.1902999999998,269.63509,0.2,1.0,7.0,0.1430965546015583,1577.5323100000005,561.77953,0.6,1.0,7.0,0.1606484413688847,2519.56193,569.41737,0.2,1.0,7.0
AS14.31,0.1880389367973533,1050.36508,712.11899,0.8,1.0,7.0,0.1674638230468031,1389.41142,331.13183000000004,0.0,1.0,7.0,0.1196647974396435,1183.1902999999998,269.63509,0.2,1.0,7.0,0.1430965546015583,1577.5323100000005,561.77953,0.6,1.0,7.0,0.1606484413688847,2519.56193,569.41737,0.2,1.0,7.0,0.1747733578447751,2727.2362699999994,581.5259699999999,0.4,1.0,7.0
AS14.31,0.1674638230468031,1389.41142,331.13183000000004,0.0,1.0,7.0,0.1196647974396435,1183.1902999999998,269.63509,0.2,1.0,7.0,0.1430965546015583,1577.5323100000005,561.77953,0.6,1.0,7.0,0.1606484413688847,2519.56193,569.41737,0.2,1.0,7.0,0.1747733578447751,2727.2362699999994,581.5259699999999,0.4,1.0,7.0,0.2313883626291917,3615.908909999999,1057.05438,0.6,1.0,7.0
AS14.31,0.1196647974396435,1183.1902999999998,269.63509,0.2,1.0,7.0,0.1430965546015583,1577.5323100000005,561.77953,0.6,1.0,7.0,0.1606484413688847,2519.56193,569.41737,0.2,1.0,7.0,0.1747733578447751,2727.2362699999994,581.5259699999999,0.4,1.0,7.0,0.2313883626291917,3615.908909999999,1057.05438,0.6,1.0,7.0,0.1351710580339612,1702.3133900000005,359.54143,0.6,1.0,7.0
AS14.31,0.1430965546015583,1577.5323100000005,561.77953,0.6,1.0,7.0,0.1606484413688847,2519.56193,569.41737,0.2,1.0,7.0,0.1747733578447751,2727.2362699999994,581.5259699999999,0.4,1.0,7.0,0.2313883626291917,3615.908909999999,1057.05438,0.6,1.0,7.0,0.1351710580339612,1702.3133900000005,359.54143,0.6,1.0,7.0,0.2985914582605891,1069.20694,571.11152,-0.25,1.0,7.0
AS14.31,0.1606484413688847,2519.56193,569.41737,0.2,1.0,7.0,0.1747733578447751,2727.2362699999994,581.5259699999999,0.4,1.0,7.0,0.2313883626291917,3615.908909999999,1057.05438,0.6,1.0,7.0,0.1351710580339612,1702.3133900000005,359.54143,0.6,1.0,7.0,0.2985914582605891,1069.20694,571.11152,-0.25,1.0,7.0,0.1220395600568014,1978.67732,410.37751,-0.8,0.9585,7.0
AS14.31,0.1747733578447751,2727.2362699999994,581.5259699999999,0.4,1.0,7.0,0.2313883626291917,3615.908909999999,1057.05438,0.6,1.0,7.0,0.1351710580339612,1702.3133900000005,359.54143,0.6,1.0,7.0,0.2985914582605891,1069.20694,571.11152,-0.25,1.0,7.0,0.1220395600568014,1978.67732,410.37751,-0.8,0.9585,7.0,0.1344525416537383,1502.6266899999996,455.1366299999999,0.0,1.0,7.0
AS14.31,0.2313883626291917,3615.908909999999,1057.05438,0.6,1.0,7.0,0.1351710580339612,1702.3133900000005,359.54143,0.6,1.0,7.0,0.2985914582605891,1069.20694,571.11152,-0.25,1.0,7.0,0.1220395600568014,1978.67732,410.37751,-0.8,0.9585,7.0,0.1344525416537383,1502.6266899999996,455.1366299999999,0.0,1.0,7.0,0.1568942952588279,2163.1675800000003,563.96095,0.0,1.0,7.0
AS14.31,0.1351710580339612,1702.3133900000005,359.54143,0.6,1.0,7.0,0.2985914582605891,1069.20694,571.11152,-0.25,1.0,7.0,0.1220395600568014,1978.67732,410.37751,-0.8,0.9585,7.0,0.1344525416537383,1502.6266899999996,455.1366299999999,0.0,1.0,7.0,0.1568942952588279,2163.1675800000003,563.96095,0.0,1.0,7.0,0.1757913122641471,2078.90485,697.8497600000001,0.6,1.0,7.0
AS14.31,0.2985914582605891,1069.20694,571.11152,-0.25,1.0,7.0,0.1220395600568014,1978.67732,410.37751,-0.8,0.9585,7.0,0.1344525416537383,1502.6266899999996,455.1366299999999,0.0,1.0,7.0,0.1568942952588279,2163.1675800000003,563.96095,0.0,1.0,7.0,0.1757913122641471,2078.90485,697.8497600000001,0.6,1.0,7.0,0.083912037037037,2008.96513,365.29892,0.2,1.0,7.0
AS14.31,0.1220395600568014,1978.67732,410.37751,-0.8,0.9585,7.0,0.1344525416537383,1502.6266899999996,455.1366299999999,0.0,1.0,7.0,0.1568942952588279,2163.1675800000003,563.96095,0.0,1.0,7.0,0.1757913122641471,2078.90485,697.8497600000001,0.6,1.0,7.0,0.083912037037037,2008.96513,365.29892,0.2,1.0,7.0,0.1719730995846614,1581.0186299999998,554.25429,0.8,1.0,7.0
AS14.31,0.1344525416537383,1502.6266899999996,455.1366299999999,0.0,1.0,7.0,0.1568942952588279,2163.1675800000003,563.96095,0.0,1.0,7.0,0.1757913122641471,2078.90485,697.8497600000001,0.6,1.0,7.0,0.083912037037037,2008.96513,365.29892,0.2,1.0,7.0,0.1719730995846614,1581.0186299999998,554.25429,0.8,1.0,7.0,0.1747447553291873,2880.21176,949.01114,1.2,1.0,7.0
AS14.31,0.1568942952588279,2163.1675800000003,563.96095,0.0,1.0,7.0,0.1757913122641471,2078.90485,697.8497600000001,0.6,1.0,7.0,0.083912037037037,2008.96513,365.29892,0.2,1.0,7.0,0.1719730995846614,1581.0186299999998,554.25429,0.8,1.0,7.0,0.1747447553291873,2880.21176,949.01114,1.2,1.0,7.0,0.1229423105985152,1994.95073,717.25764,0.2,1.0,7.0
AS14.31,0.1757913122641471,2078.90485,697.8497600000001,0.6,1.0,7.0,0.083912037037037,2008.96513,365.29892,0.2,1.0,7.0,0.1719730995846614,1581.0186299999998,554.25429,0.8,1.0,7.0,0.1747447553291873,2880.21176,949.01114,1.2,1.0,7.0,0.1229423105985152,1994.95073,717.25764,0.2,1.0,7.0,0.1430603307574089,1800.66996,792.53508,0.0,1.0,7.0
AS14.31,0.083912037037037,2008.96513,365.29892,0.2,1.0,7.0,0.1719730995846614,1581.0186299999998,554.25429,0.8,1.0,7.0,0.1747447553291873,2880.21176,949.01114,1.2,1.0,7.0,0.1229423105985152,1994.95073,717.25764,0.2,1.0,7.0,0.1430603307574089,1800.66996,792.53508,0.0,1.0,7.0,0.1413194444444444,2837.43983,833.22616,0.8,1.0,7.0
AS14.31,0.1719730995846614,1581.0186299999998,554.25429,0.8,1.0,7.0,0.1747447553291873,2880.21176,949.01114,1.2,1.0,7.0,0.1229423105985152,1994.95073,717.25764,0.2,1.0,7.0,0.1430603307574089,1800.66996,792.53508,0.0,1.0,7.0,0.1413194444444444,2837.43983,833.22616,0.8,1.0,7.0,0.1416666666666666,2297.11082,593.15764,0.25,1.0,7.0
AS14.31,0.1747447553291873,2880.21176,949.01114,1.2,1.0,7.0,0.1229423105985152,1994.95073,717.25764,0.2,1.0,7.0,0.1430603307574089,1800.66996,792.53508,0.0,1.0,7.0,0.1413194444444444,2837.43983,833.22616,0.8,1.0,7.0,0.1416666666666666,2297.11082,593.15764,0.25,1.0,7.0,0.1771505376344085,3070.79449,1215.12006,1.0,1.0,7.0
AS14.31,0.1229423105985152,1994.95073,717.25764,0.2,1.0,7.0,0.1430603307574089,1800.66996,792.53508,0.0,1.0,7.0,0.1413194444444444,2837.43983,833.22616,0.8,1.0,7.0,0.1416666666666666,2297.11082,593.15764,0.25,1.0,7.0,0.1771505376344085,3070.79449,1215.12006,1.0,1.0,7.0,0.1677939876215737,4373.18969,1424.3270799999998,0.3333333333333333,1.0,7.0
AS14.31,0.1430603307574089,1800.66996,792.53508,0.0,1.0,7.0,0.1413194444444444,2837.43983,833.22616,0.8,1.0,7.0,0.1416666666666666,2297.11082,593.15764,0.25,1.0,7.0,0.1771505376344085,3070.79449,1215.12006,1.0,1.0,7.0,0.1677939876215737,4373.18969,1424.3270799999998,0.3333333333333333,1.0,7.0,0.0881944444444444,1802.91553,617.3067599999999,1.0,1.0,7.0
AS14.31,0.1413194444444444,2837.43983,833.22616,0.8,1.0,7.0,0.1416666666666666,2297.11082,593.15764,0.25,1.0,7.0,0.1771505376344085,3070.79449,1215.12006,1.0,1.0,7.0,0.1677939876215737,4373.18969,1424.3270799999998,0.3333333333333333,1.0,7.0,0.0881944444444444,1802.91553,617.3067599999999,1.0,1.0,7.0,0.1215277777777777,2082.2385,792.51732,0.8,1.0,7.0
AS14.31,0.1416666666666666,2297.11082,593.15764,0.25,1.0,7.0,0.1771505376344085,3070.79449,1215.12006,1.0,1.0,7.0,0.1677939876215737,4373.18969,1424.3270799999998,0.3333333333333333,1.0,7.0,0.0881944444444444,1802.91553,617.3067599999999,1.0,1.0,7.0,0.1215277777777777,2082.2385,792.51732,0.8,1.0,7.0,0.1158861340679522,2098.52839,832.98885,0.3333333333333333,1.0,7.0
